日期,NTD/USD,Date,Close,Adj Close,Dividends,Stock Splits
20210813,27.86,2021-08-13,27.86,27.86,0,0
20210816,27.848,2021-08-16,27.848,27.848,0,0
20210817,27.869,2021-08-17,27.869,27.869,0,0
20210818,27.843,2021-08-18,27.843,27.843,0,0
20210819,27.969,2021-08-19,27.969,27.969,0,0
20210820,28.008,2021-08-20,28.008,28.008,0,0
20210823,27.985,2021-08-23,27.985,27.985,0,0
20210824,27.942,2021-08-24,27.942,27.942,0,0
20210825,27.927,2021-08-25,27.927,27.927,0,0
20210826,27.937,2021-08-26,27.937,27.937,0,0
20210827,27.928,2021-08-27,27.928,27.928,0,0
20210830,27.813,2021-08-30,27.813,27.813,0,0
20210831,27.772,2021-08-31,27.772,27.772,0,0
20210901,27.742,2021-09-01,27.742,27.742,0,0
20210902,27.732,2021-09-02,27.732,27.732,0,0
20210903,27.703,2021-09-03,27.703,27.703,0,0
20210906,27.663,2021-09-06,27.663,27.663,0,0
20210907,27.673,2021-09-07,27.673,27.673,0,0
20210908,27.746,2021-09-08,27.746,27.746,0,0
20210909,27.752,2021-09-09,27.752,27.752,0,0
20210910,27.69,2021-09-10,27.69,27.69,0,0
20210911,27.71,2021-09-11,27.71,27.71,0,0
20210913,27.72,2021-09-13,27.72,27.72,0,0
20210914,27.713,2021-09-14,27.713,27.713,0,0
20210915,27.708,2021-09-15,27.708,27.708,0,0
20210916,27.715,2021-09-16,27.715,27.715,0,0
20210917,27.736,2021-09-17,27.736,27.736,0,0
20210922,27.782,2021-09-22,27.782,27.782,0,0
20210923,27.773,2021-09-23,27.773,27.773,0,0
20210924,27.731,2021-09-24,27.731,27.731,0,0
20210927,27.722,2021-09-27,27.722,27.722,0,0
20210928,27.785,2021-09-28,27.785,27.785,0,0
20210929,27.82,2021-09-29,27.82,27.82,0,0
20210930,27.866,2021-09-30,27.866,27.866,0,0
20211001,27.882,2021-10-01,27.882,27.882,0,0
20211004,27.866,2021-10-04,27.866,27.866,0,0
20211005,27.907,2021-10-05,27.907,27.907,0,0
20211006,27.97,2021-10-06,27.97,27.97,0,0
20211007,27.952,2021-10-07,27.952,27.952,0,0
20211008,28.046,2021-10-08,28.046,28.046,0,0
20211012,28.152,2021-10-12,28.152,28.152,0,0
20211013,28.145,2021-10-13,28.145,28.145,0,0
20211014,28.103,2021-10-14,28.103,28.103,0,0
20211015,28.027,2021-10-15,28.027,28.027,0,0
20211018,28.015,2021-10-18,28.015,28.015,0,0
20211019,27.935,2021-10-19,27.935,27.935,0,0
20211020,27.911,2021-10-20,27.911,27.911,0,0
20211021,27.912,2021-10-21,27.912,27.912,0,0
20211022,27.902,2021-10-22,27.902,27.902,0,0
20211025,27.876,2021-10-25,27.876,27.876,0,0
20211026,27.842,2021-10-26,27.842,27.842,0,0
20211027,27.827,2021-10-27,27.827,27.827,0,0
20211028,27.834,2021-10-28,27.834,27.834,0,0
20211029,27.82,2021-10-29,27.82,27.82,0,0
20211101,27.85,2021-11-01,27.85,27.85,0,0
20211102,27.85,2021-11-02,27.85,27.85,0,0
20211103,27.853,2021-11-03,27.853,27.853,0,0
20211104,27.866,2021-11-04,27.866,27.866,0,0
20211105,27.882,2021-11-05,27.882,27.882,0,0
20211108,27.842,2021-11-08,27.842,27.842,0,0
20211109,27.772,2021-11-09,27.772,27.772,0,0
20211110,27.785,2021-11-10,27.785,27.785,0,0
20211111,27.84,2021-11-11,27.84,27.84,0,0
20211112,27.836,2021-11-12,27.836,27.836,0,0
20211115,27.782,2021-11-15,27.782,27.782,0,0
20211116,27.79,2021-11-16,27.79,27.79,0,0
20211117,27.815,2021-11-17,27.815,27.815,0,0
20211118,27.803,2021-11-18,27.803,27.803,0,0
20211119,27.795,2021-11-19,27.795,27.795,0,0
20211122,27.783,2021-11-22,27.783,27.783,0,0
20211123,27.809,2021-11-23,27.809,27.809,0,0
20211124,27.793,2021-11-24,27.793,27.793,0,0
20211125,27.801,2021-11-25,27.801,27.801,0,0
20211126,27.836,2021-11-26,27.836,27.836,0,0
20211129,27.807,2021-11-29,27.807,27.807,0,0
20211130,27.81,2021-11-30,27.81,27.81,0,0
20211201,27.76,2021-12-01,27.76,27.76,0,0
20211202,27.766,2021-12-02,27.766,27.766,0,0
20211203,27.723,2021-12-03,27.723,27.723,0,0
20211206,27.741,2021-12-06,27.741,27.741,0,0
20211207,27.771,2021-12-07,27.771,27.771,0,0
20211208,27.742,2021-12-08,27.742,27.742,0,0
20211209,27.71,2021-12-09,27.71,27.71,0,0
20211210,27.737,2021-12-10,27.737,27.737,0,0
20211213,27.796,2021-12-13,27.796,27.796,0,0
20211214,27.816,2021-12-14,27.816,27.816,0,0
20211215,27.8,2021-12-15,27.8,27.8,0,0
20211216,27.817,2021-12-16,27.817,27.817,0,0
20211217,27.78,2021-12-17,27.78,27.78,0,0
20211220,27.84,2021-12-20,27.84,27.84,0,0
20211221,27.825,2021-12-21,27.825,27.825,0,0
20211222,27.82,2021-12-22,27.82,27.82,0,0
20211223,27.788,2021-12-23,27.788,27.788,0,0
20211224,27.738,2021-12-24,27.738,27.738,0,0
20211227,27.715,2021-12-27,27.715,27.715,0,0
20211228,27.685,2021-12-28,27.685,27.685,0,0
20211229,27.688,2021-12-29,27.688,27.688,0,0
20211230,27.69,2021-12-30,27.69,27.69,0,0
20220103,27.632,2022-01-03,27.632,27.632,0,0
20220104,27.642,2022-01-04,27.642,27.642,0,0
20220105,27.621,2022-01-05,27.621,27.621,0,0
20220106,27.651,2022-01-06,27.651,27.651,0,0
20220107,27.69,2022-01-07,27.69,27.69,0,0
20220110,27.668,2022-01-10,27.668,27.668,0,0
20220111,27.684,2022-01-11,27.684,27.684,0,0
20220112,27.668,2022-01-12,27.668,27.668,0,0
20220113,27.648,2022-01-13,27.648,27.648,0,0
20220114,27.624,2022-01-14,27.624,27.624,0,0
20220117,27.607,2022-01-17,27.607,27.607,0,0
20220118,27.624,2022-01-18,27.624,27.624,0,0
20220119,27.651,2022-01-19,27.651,27.651,0,0
20220120,27.636,2022-01-20,27.636,27.636,0,0
20220121,27.702,2022-01-21,27.702,27.702,0,0
20220122,27.7,2022-01-22,27.7,27.7,0,0
20220124,27.696,2022-01-24,27.696,27.696,0,0
20220125,27.717,2022-01-25,27.717,27.717,0,0
20220126,27.745,2022-01-26,27.745,27.745,0,0
20220127,27.806,2022-01-27,27.806,27.806,0,0
20220128,27.828,2022-01-28,27.828,27.828,0,0
20220207,27.841,2022-02-07,27.841,27.841,0,0
20220208,27.838,2022-02-08,27.838,27.838,0,0
20220209,27.822,2022-02-09,27.822,27.822,0,0
20220210,27.825,2022-02-10,27.825,27.825,0,0
20220211,27.846,2022-02-11,27.846,27.846,0,0
20220214,27.873,2022-02-14,27.873,27.873,0,0
20220215,27.892,2022-02-15,27.892,27.892,0,0
20220216,27.892,2022-02-16,27.892,27.892,0,0
20220217,27.872,2022-02-17,27.872,27.872,0,0
20220218,27.87,2022-02-18,27.87,27.87,0,0
20220221,27.83,2022-02-21,27.83,27.83,0,0
20220222,27.88,2022-02-22,27.88,27.88,0,0
20220223,27.884,2022-02-23,27.884,27.884,0,0
20220224,28.023,2022-02-24,28.023,28.023,0,0
20220225,28.021,2022-02-25,28.021,28.021,0,0
20220301,28.02,2022-03-01,28.02,28.02,0,0
20220302,28.07,2022-03-02,28.07,28.07,0,0
20220303,28.061,2022-03-03,28.061,28.061,0,0
20220304,28.115,2022-03-04,28.115,28.115,0,0
20220307,28.25,2022-03-07,28.25,28.25,0,0
20220308,28.362,2022-03-08,28.362,28.362,0,0
20220309,28.435,2022-03-09,28.435,28.435,0,0
20220310,28.345,2022-03-10,28.345,28.345,0,0
20220311,28.403,2022-03-11,28.403,28.403,0,0
20220314,28.53,2022-03-14,28.53,28.53,0,0
20220315,28.612,2022-03-15,28.612,28.612,0,0
20220316,28.625,2022-03-16,28.625,28.625,0,0
20220317,28.456,2022-03-17,28.456,28.456,0,0
20220318,28.36,2022-03-18,28.36,28.36,0,0
20220321,28.487,2022-03-21,28.487,28.487,0,0
20220322,28.543,2022-03-22,28.543,28.543,0,0
20220323,28.551,2022-03-23,28.551,28.551,0,0
20220324,28.602,2022-03-24,28.602,28.602,0,0
20220325,28.613,2022-03-25,28.613,28.613,0,0
20220328,28.755,2022-03-28,28.755,28.755,0,0
20220329,28.765,2022-03-29,28.765,28.765,0,0
20220330,28.58,2022-03-30,28.58,28.58,0,0
20220331,28.622,2022-03-31,28.622,28.622,0,0
20220401,28.705,2022-04-01,28.705,28.705,0,0
20220406,28.77,2022-04-06,28.77,28.77,0,0
20220407,28.828,2022-04-07,28.828,28.828,0,0
20220408,28.906,2022-04-08,28.906,28.906,0,0
20220411,29.05,2022-04-11,29.05,29.05,0,0
20220412,29.145,2022-04-12,29.145,29.145,0,0
20220413,29.086,2022-04-13,29.086,29.086,0,0
20220414,29.004,2022-04-14,29.004,29.004,0,0
20220415,29.118,2022-04-15,29.118,29.118,0,0
20220418,29.186,2022-04-18,29.186,29.186,0,0
20220419,29.23,2022-04-19,29.23,29.23,0,0
20220420,29.249,2022-04-20,29.249,29.249,0,0
20220421,29.209,2022-04-21,29.209,29.209,0,0
20220422,29.26,2022-04-22,29.26,29.26,0,0
20220425,29.37,2022-04-25,29.37,29.37,0,0
20220426,29.31,2022-04-26,29.31,29.31,0,0
20220427,29.396,2022-04-27,29.396,29.396,0,0
20220428,29.525,2022-04-28,29.525,29.525,0,0
20220429,29.48,2022-04-29,29.48,29.48,0,0
20220503,29.53,2022-05-03,29.53,29.53,0,0
20220504,29.525,2022-05-04,29.525,29.525,0,0
20220505,29.509,2022-05-05,29.509,29.509,0,0
20220506,29.66,2022-05-06,29.66,29.66,0,0
20220509,29.733,2022-05-09,29.733,29.733,0,0
20220510,29.712,2022-05-10,29.712,29.712,0,0
20220511,29.705,2022-05-11,29.705,29.705,0,0
20220512,29.823,2022-05-12,29.823,29.823,0,0
20220513,29.807,2022-05-13,29.807,29.807,0,0
20220516,29.814,2022-05-16,29.814,29.814,0,0
20220517,29.732,2022-05-17,29.732,29.732,0,0
20220518,29.71,2022-05-18,29.71,29.71,0,0
20220519,29.769,2022-05-19,29.769,29.769,0,0
20220520,29.655,2022-05-20,29.655,29.655,0,0
20220523,29.62,2022-05-23,29.62,29.62,0,0
20220524,29.622,2022-05-24,29.622,29.622,0,0
20220525,29.556,2022-05-25,29.556,29.556,0,0
20220526,29.505,2022-05-26,29.505,29.505,0,0
20220527,29.35,2022-05-27,29.35,29.35,0,0
20220530,29.144,2022-05-30,29.144,29.144,0,0
20220531,29.065,2022-05-31,29.065,29.065,0,0
20220601,29.27,2022-06-01,29.27,29.27,0,0
20220602,29.388,2022-06-02,29.388,29.388,0,0
20220606,29.415,2022-06-06,29.415,29.415,0,0
20220607,29.514,2022-06-07,29.514,29.514,0,0
20220608,29.52,2022-06-08,29.52,29.52,0,0
20220609,29.526,2022-06-09,29.526,29.526,0,0
20220610,29.584,2022-06-10,29.584,29.584,0,0
20220613,29.742,2022-06-13,29.742,29.742,0,0
20220614,29.708,2022-06-14,29.708,29.708,0,0
20220615,29.74,2022-06-15,29.74,29.74,0,0
20220616,29.735,2022-06-16,29.735,29.735,0,0
20220617,29.72,2022-06-17,29.72,29.72,0,0
20220620,29.74,2022-06-20,29.74,29.74,0,0
20220621,29.715,2022-06-21,29.715,29.715,0,0
20220622,29.79,2022-06-22,29.79,29.79,0,0
20220623,29.782,2022-06-23,29.782,29.782,0,0
20220624,29.732,2022-06-24,29.732,29.732,0,0
20220627,29.612,2022-06-27,29.612,29.612,0,0
20220628,29.64,2022-06-28,29.64,29.64,0,0
20220629,29.682,2022-06-29,29.682,29.682,0,0
20220630,29.726,2022-06-30,29.726,29.726,0,0
20220701,29.755,2022-07-01,29.755,29.755,0,0
20220704,29.745,2022-07-04,29.745,29.745,0,0
20220705,29.765,2022-07-05,29.765,29.765,0,0
20220706,29.81,2022-07-06,29.81,29.81,0,0
20220707,29.79,2022-07-07,29.79,29.79,0,0
20220708,29.782,2022-07-08,29.782,29.782,0,0
20220711,29.818,2022-07-11,29.818,29.818,0,0
20220712,29.895,2022-07-12,29.895,29.895,0,0
20220713,29.855,2022-07-13,29.855,29.855,0,0
20220714,29.889,2022-07-14,29.889,29.889,0,0
20220715,29.946,2022-07-15,29.946,29.946,0,0
20220718,29.914,2022-07-18,29.914,29.914,0,0
20220719,29.902,2022-07-19,29.902,29.902,0,0
20220720,29.896,2022-07-20,29.896,29.896,0,0
20220721,29.89,2022-07-21,29.89,29.89,0,0
20220722,29.916,2022-07-22,29.916,29.916,0,0
20220725,29.908,2022-07-25,29.908,29.908,0,0
20220726,29.914,2022-07-26,29.914,29.914,0,0
20220727,29.933,2022-07-27,29.933,29.933,0,0
20220728,29.928,2022-07-28,29.928,29.928,0,0
20220729,29.938,2022-07-29,29.938,29.938,0,0
20220801,29.98,2022-08-01,29.98,29.98,0,0
20220802,29.996,2022-08-02,29.996,29.996,0,0
20220803,29.99,2022-08-03,29.99,29.99,0,0
20220804,29.994,2022-08-04,29.994,29.994,0,0
20220805,29.95,2022-08-05,29.95,29.95,0,0
20220808,29.996,2022-08-08,29.996,29.996,0,0
20220809,29.99,2022-08-09,29.99,29.99,0,0
20220810,29.997,2022-08-10,29.997,29.997,0,0
20220811,29.942,2022-08-11,29.942,29.942,0,0
20220812,29.97,2022-08-12,29.97,29.97,0,0
20220815,29.99,2022-08-15,29.99,29.99,0,0
20220816,29.994,2022-08-16,29.994,29.994,0,0
20220817,29.981,2022-08-17,29.981,29.981,0,0
20220818,29.991,2022-08-18,29.991,29.991,0,0
20220819,30.02,2022-08-19,30.02,30.02,0,0
20220822,30.095,2022-08-22,30.095,30.095,0,0
20220823,30.204,2022-08-23,30.204,30.204,0,0
20220824,30.271,2022-08-24,30.271,30.271,0,0
20220825,30.194,2022-08-25,30.194,30.194,0,0
20220826,30.218,2022-08-26,30.218,30.218,0,0
20220829,30.396,2022-08-29,30.396,30.396,0,0
20220830,30.468,2022-08-30,30.468,30.468,0,0
20220831,30.435,2022-08-31,30.435,30.435,0,0
20220901,30.531,2022-09-01,30.531,30.531,0,0
20220902,30.588,2022-09-02,30.588,30.588,0,0
20220905,30.71,2022-09-05,30.71,30.71,0,0
20220906,30.746,2022-09-06,30.746,30.746,0,0
20220907,30.928,2022-09-07,30.928,30.928,0,0
20220908,30.895,2022-09-08,30.895,30.895,0,0
20220912,30.87,2022-09-12,30.87,30.87,0,0
20220913,30.89,2022-09-13,30.89,30.89,0,0
20220914,31.088,2022-09-14,31.088,31.088,0,0
20220915,31.13,2022-09-15,31.13,31.13,0,0
20220916,31.293,2022-09-16,31.293,31.293,0,0
20220919,31.35,2022-09-19,31.35,31.35,0,0
20220920,31.345,2022-09-20,31.345,31.345,0,0
20220921,31.44,2022-09-21,31.44,31.44,0,0
20220922,31.616,2022-09-22,31.616,31.616,0,0
20220923,31.665,2022-09-23,31.665,31.665,0,0
20220926,31.818,2022-09-26,31.818,31.818,0,0
20220927,31.78,2022-09-27,31.78,31.78,0,0
20220928,31.871,2022-09-28,31.871,31.871,0,0
20220929,31.847,2022-09-29,31.847,31.847,0,0
20220930,31.743,2022-09-30,31.743,31.743,0,0
20221003,31.868,2022-10-03,31.868,31.868,0,0
20221004,31.748,2022-10-04,31.748,31.748,0,0
20221005,31.568,2022-10-05,31.568,31.568,0,0
20221006,31.53,2022-10-06,31.53,31.53,0,0
20221007,31.668,2022-10-07,31.668,31.668,0,0
20221011,31.867,2022-10-11,31.867,31.867,0,0
20221012,31.839,2022-10-12,31.839,31.839,0,0
20221013,31.889,2022-10-13,31.889,31.889,0,0
20221014,31.884,2022-10-14,31.884,31.884,0,0
20221017,31.997,2022-10-17,31.997,31.997,0,0
20221018,31.994,2022-10-18,31.994,31.994,0,0
20221019,32.022,2022-10-19,32.022,32.022,0,0
20221020,32.107,2022-10-20,32.107,32.107,0,0
20221021,32.188,2022-10-21,32.188,32.188,0,0
20221024,32.226,2022-10-24,32.226,32.226,0,0
20221025,32.319,2022-10-25,32.319,32.319,0,0
20221026,32.215,2022-10-26,32.215,32.215,0,0
20221027,32.108,2022-10-27,32.108,32.108,0,0
20221028,32.148,2022-10-28,32.148,32.148,0,0
20221031,32.21,2022-10-31,32.21,32.21,0,0
20221101,32.179,2022-11-01,32.179,32.179,0,0
20221102,32.17,2022-11-02,32.17,32.17,0,0
20221103,32.245,2022-11-03,32.245,32.245,0,0
20221104,32.185,2022-11-04,32.185,32.185,0,0
20221107,32.082,2022-11-07,32.082,32.082,0,0
20221108,32.062,2022-11-08,32.062,32.062,0,0
20221109,31.903,2022-11-09,31.903,31.903,0,0
20221110,31.905,2022-11-10,31.905,31.905,0,0
20221111,31.41,2022-11-11,31.41,31.41,0,0
20221114,31.116,2022-11-14,31.116,31.116,0,0
20221115,31.105,2022-11-15,31.105,31.105,0,0
20221116,31.115,2022-11-16,31.115,31.115,0,0
20221117,31.158,2022-11-17,31.158,31.158,0,0
20221118,31.17,2022-11-18,31.17,31.17,0,0
20221121,31.21,2022-11-21,31.21,31.21,0,0
20221122,31.213,2022-11-22,31.213,31.213,0,0
20221123,31.218,2022-11-23,31.218,31.218,0,0
20221124,31.027,2022-11-24,31.027,31.027,0,0
20221125,30.905,2022-11-25,30.905,30.905,0,0
20221128,31.012,2022-11-28,31.012,31.012,0,0
20221129,30.952,2022-11-29,30.952,30.952,0,0
20221130,30.902,2022-11-30,30.902,30.902,0,0
20221201,30.633,2022-12-01,30.633,30.633,0,0
20221202,30.605,2022-12-02,30.605,30.605,0,0
20221205,30.455,2022-12-05,30.455,30.455,0,0
20221206,30.638,2022-12-06,30.638,30.638,0,0
20221207,30.662,2022-12-07,30.662,30.662,0,0
20221208,30.685,2022-12-08,30.685,30.685,0,0
20221209,30.622,2022-12-09,30.622,30.622,0,0
20221212,30.714,2022-12-12,30.714,30.714,0,0
20221213,30.724,2022-12-13,30.724,30.724,0,0
20221214,30.582,2022-12-14,30.582,30.582,0,0
20221215,30.625,2022-12-15,30.625,30.625,0,0
20221216,30.71,2022-12-16,30.71,30.71,0,0
20221219,30.74,2022-12-19,30.74,30.74,0,0
20221220,30.72,2022-12-20,30.72,30.72,0,0
20221221,30.709,2022-12-21,30.709,30.709,0,0
20221222,30.68,2022-12-22,30.68,30.68,0,0
20221223,30.712,2022-12-23,30.712,30.712,0,0
20221226,30.708,2022-12-26,30.708,30.708,0,0
20221227,30.691,2022-12-27,30.691,30.691,0,0
20221228,30.715,2022-12-28,30.715,30.715,0,0
20221229,30.732,2022-12-29,30.732,30.732,0,0
20221230,30.708,2022-12-30,30.708,30.708,0,0
20230103,30.698,2023-01-03,30.698,30.698,0,0
20230104,30.714,2023-01-04,30.714,30.714,0,0
20230105,30.71,2023-01-05,30.71,30.71,0,0
20230106,30.712,2023-01-06,30.712,30.712,0,0
20230107,30.695,2023-01-07,30.695,30.695,0,0
20230109,30.52,2023-01-09,30.52,30.52,0,0
20230110,30.463,2023-01-10,30.463,30.463,0,0
20230111,30.435,2023-01-11,30.435,30.435,0,0
20230112,30.458,2023-01-12,30.458,30.458,0,0
20230113,30.387,2023-01-13,30.387,30.387,0,0
20230116,30.268,2023-01-16,30.268,30.268,0,0
20230117,30.315,2023-01-17,30.315,30.315,0,0
20230118,30.333,2023-01-18,30.333,30.333,0,0
20230119,30.368,2023-01-19,30.368,30.368,0,0
20230130,30.137,2023-01-30,30.137,30.137,0,0
20230131,30.052,2023-01-31,30.052,30.052,0,0
20230201,29.965,2023-02-01,29.965,29.965,0,0
20230202,29.7,2023-02-02,29.7,29.7,0,0
20230203,29.72,2023-02-03,29.72,29.72,0,0
20230204,29.9,2023-02-04,29.9,29.9,0,0
20230206,29.984,2023-02-06,29.984,29.984,0,0
20230207,30.043,2023-02-07,30.043,30.043,0,0
20230208,30.06,2023-02-08,30.06,30.06,0,0
20230209,30.068,2023-02-09,30.068,30.068,0,0
20230210,30.136,2023-02-10,30.136,30.136,0,0
20230213,30.238,2023-02-13,30.238,30.238,0,0
20230214,30.215,2023-02-14,30.215,30.215,0,0
20230215,30.308,2023-02-15,30.308,30.308,0,0
20230216,30.28,2023-02-16,30.28,30.28,0,0
20230217,30.404,2023-02-17,30.404,30.404,0,0
20230218,30.41,2023-02-18,30.41,30.41,0,0
20230220,30.371,2023-02-20,30.371,30.371,0,0
20230221,30.415,2023-02-21,30.415,30.415,0,0
20230222,30.504,2023-02-22,30.504,30.504,0,0
20230223,30.405,2023-02-23,30.405,30.405,0,0
20230224,30.48,2023-02-24,30.48,30.48,0,0
20230301,30.588,2023-03-01,30.588,30.588,0,0
20230302,30.63,2023-03-02,30.63,30.63,0,0
20230303,30.627,2023-03-03,30.627,30.627,0,0
20230306,30.576,2023-03-06,30.576,30.576,0,0
20230307,30.594,2023-03-07,30.594,30.594,0,0
20230308,30.79,2023-03-08,30.79,30.79,0,0
20230309,30.81,2023-03-09,30.81,30.81,0,0
20230310,30.848,2023-03-10,30.848,30.848,0,0
20230313,30.651,2023-03-13,30.651,30.651,0,0
20230314,30.62,2023-03-14,30.62,30.62,0,0
20230315,30.592,2023-03-15,30.592,30.592,0,0
20230316,30.631,2023-03-16,30.631,30.631,0,0
20230317,30.554,2023-03-17,30.554,30.554,0,0
20230320,30.593,2023-03-20,30.593,30.593,0,0
20230321,30.563,2023-03-21,30.563,30.563,0,0
20230322,30.526,2023-03-22,30.526,30.526,0,0
20230323,30.372,2023-03-23,30.372,30.372,0,0
20230324,30.353,2023-03-24,30.353,30.353,0,0
20230325,30.388,2023-03-25,30.388,30.388,0,0
20230327,30.372,2023-03-27,30.372,30.372,0,0
20230328,30.385,2023-03-28,30.385,30.385,0,0
20230329,30.455,2023-03-29,30.455,30.455,0,0
20230330,30.461,2023-03-30,30.461,30.461,0,0
20230331,30.454,2023-03-31,30.454,30.454,0,0
20230406,30.528,2023-04-06,30.528,30.528,0,0
20230407,30.446,2023-04-07,30.446,30.446,0,0
20230410,30.452,2023-04-10,30.452,30.452,0,0
20230411,30.475,2023-04-11,30.475,30.475,0,0
20230412,30.505,2023-04-12,30.505,30.505,0,0
20230413,30.496,2023-04-13,30.496,30.496,0,0
20230414,30.465,2023-04-14,30.465,30.465,0,0
20230417,30.494,2023-04-17,30.494,30.494,0,0
20230418,30.527,2023-04-18,30.527,30.527,0,0
20230419,30.562,2023-04-19,30.562,30.562,0,0
20230420,30.612,2023-04-20,30.612,30.612,0,0
20230421,30.622,2023-04-21,30.622,30.622,0,0
20230424,30.645,2023-04-24,30.645,30.645,0,0
20230425,30.68,2023-04-25,30.68,30.68,0,0
20230426,30.725,2023-04-26,30.725,30.725,0,0
20230427,30.71,2023-04-27,30.71,30.71,0,0
20230428,30.74,2023-04-28,30.74,30.74,0,0
20230502,30.782,2023-05-02,30.782,30.782,0,0
20230503,30.746,2023-05-03,30.746,30.746,0,0
20230504,30.666,2023-05-04,30.666,30.666,0,0
20230505,30.641,2023-05-05,30.641,30.641,0,0
20230508,30.673,2023-05-08,30.673,30.673,0,0
20230509,30.702,2023-05-09,30.702,30.702,0,0
20230510,30.729,2023-05-10,30.729,30.729,0,0
20230511,30.738,2023-05-11,30.738,30.738,0,0
20230512,30.758,2023-05-12,30.758,30.758,0,0
20230515,30.813,2023-05-15,30.813,30.813,0,0
20230516,30.805,2023-05-16,30.805,30.805,0,0
20230517,30.817,2023-05-17,30.817,30.817,0,0
20230518,30.766,2023-05-18,30.766,30.766,0,0
20230519,30.682,2023-05-19,30.682,30.682,0,0
20230522,30.677,2023-05-22,30.677,30.677,0,0
20230523,30.748,2023-05-23,30.748,30.748,0,0
20230524,30.794,2023-05-24,30.794,30.794,0,0
20230525,30.79,2023-05-25,30.79,30.79,0,0
20230526,30.748,2023-05-26,30.748,30.748,0,0
20230529,30.652,2023-05-29,30.652,30.652,0,0
20230530,30.66,2023-05-30,30.66,30.66,0,0
20230531,30.766,2023-05-31,30.766,30.766,0,0
20230601,30.74,2023-06-01,30.74,30.74,0,0
20230602,30.655,2023-06-02,30.655,30.655,0,0
20230605,30.695,2023-06-05,30.695,30.695,0,0
20230606,30.728,2023-06-06,30.728,30.728,0,0
20230607,30.712,2023-06-07,30.712,30.712,0,0
20230608,30.76,2023-06-08,30.76,30.76,0,0
20230609,30.725,2023-06-09,30.725,30.725,0,0
20230612,30.754,2023-06-12,30.754,30.754,0,0
20230613,30.716,2023-06-13,30.716,30.716,0,0
20230614,30.72,2023-06-14,30.72,30.72,0,0
20230615,30.724,2023-06-15,30.724,30.724,0,0
20230616,30.708,2023-06-16,30.708,30.708,0,0
20230617,30.738,2023-06-17,30.738,30.738,0,0
20230619,30.796,2023-06-19,30.796,30.796,0,0
20230620,30.89,2023-06-20,30.89,30.89,0,0
20230621,30.92,2023-06-21,30.92,30.92,0,0
20230626,31.017,2023-06-26,31.017,31.017,0,0
20230627,31.03,2023-06-27,31.03,31.03,0,0
20230628,31.072,2023-06-28,31.072,31.072,0,0
20230629,31.078,2023-06-29,31.078,31.078,0,0
20230630,31.135,2023-06-30,31.135,31.135,0,0
20230703,31.131,2023-07-03,31.131,31.131,0,0
20230704,31.116,2023-07-04,31.116,31.116,0,0
20230705,31.152,2023-07-05,31.152,31.152,0,0
20230706,31.22,2023-07-06,31.22,31.22,0,0
20230707,31.33,2023-07-07,31.33,31.33,0,0
20230710,31.385,2023-07-10,31.385,31.385,0,0
20230711,31.32,2023-07-11,31.32,31.32,0,0
20230712,31.238,2023-07-12,31.238,31.238,0,0
20230713,31.086,2023-07-13,31.086,31.086,0,0
20230714,30.893,2023-07-14,30.893,30.893,0,0
20230717,31.052,2023-07-17,31.052,31.052,0,0
20230718,30.996,2023-07-18,30.996,30.996,0,0
20230719,31.063,2023-07-19,31.063,31.063,0,0
20230720,31.077,2023-07-20,31.077,31.077,0,0
20230721,31.24,2023-07-21,31.24,31.24,0,0
20230724,31.352,2023-07-24,31.352,31.352,0,0
20230725,31.306,2023-07-25,31.306,31.306,0,0
20230726,31.252,2023-07-26,31.252,31.252,0,0
20230727,31.238,2023-07-27,31.238,31.238,0,0
20230728,31.39,2023-07-28,31.39,31.39,0,0
20230731,31.43,2023-07-31,31.43,31.43,0,0
20230801,31.518,2023-08-01,31.518,31.518,0,0
20230802,31.625,2023-08-02,31.625,31.625,0,0
20230804,31.691,2023-08-04,31.691,31.691,0,0
20230807,31.67,2023-08-07,31.67,31.67,0,0
20230808,31.81,2023-08-08,31.81,31.81,0,0
20230809,31.75,2023-08-09,31.75,31.75,0,0
20230810,31.762,2023-08-10,31.762,31.762,0,0
20230811,31.798,2023-08-11,31.798,31.798,0,0
20230814,31.924,2023-08-14,31.924,31.924,0,0
20230815,31.935,2023-08-15,31.935,31.935,0,0
20230816,31.895,2023-08-16,31.895,31.895,0,0
20230817,31.974,2023-08-17,31.974,31.974,0,0
20230818,31.942,2023-08-18,31.942,31.942,0,0
20230821,31.965,2023-08-21,31.965,31.965,0,0
20230822,31.938,2023-08-22,31.938,31.938,0,0
20230823,31.926,2023-08-23,31.926,31.926,0,0
20230824,31.795,2023-08-24,31.795,31.795,0,0
20230825,31.85,2023-08-25,31.85,31.85,0,0
20230828,31.874,2023-08-28,31.874,31.874,0,0
20230829,31.884,2023-08-29,31.884,31.884,0,0
20230830,31.856,2023-08-30,31.856,31.856,0,0
20230831,31.854,2023-08-31,31.854,31.854,0,0
20230901,31.861,2023-09-01,31.861,31.861,0,0
20230904,31.88,2023-09-04,31.88,31.88,0,0
20230905,31.895,2023-09-05,31.895,31.895,0,0
20230906,31.967,2023-09-06,31.967,31.967,0,0
20230907,31.995,2023-09-07,31.995,31.995,0,0
20230908,32.008,2023-09-08,32.008,32.008,0,0
20230911,31.98,2023-09-11,31.98,31.98,0,0
