711848,穩懋兆豐01購01
711850,雙鴻統一02購01
711851,大學光凱基02購01
711852,中美晶凱基01購01
711853,金居凱基02購01
711854,信驊凱基01購01
711855,緯軟凱基02購01
711857,環球晶凱基01購01
711858,環球晶凱基01購02
711860,頎邦凱基03購01
711861,力旺國泰02購01
711862,威剛國泰02購01
711863,雍智國泰03購01
711864,中美晶中信06購01
711865,中美晶中信06購02
711866,穩懋中信06購01
711867,穩懋中信06購02
711868,大學光永豐01購01
711869,原相永豐01購01
711874,金居群益02購01
711875,晶焱群益01購01
711877,大江元大01購01
711878,中美晶元大01購01
711885,雙鴻元大01購01
711887,太醫國票01購01
711888,信驊國票01購01
711889,鈊象國票01購02
711890,力旺凱基01購02
711892,元太凱基02購01
711893,合晶凱基01購01
711896,凡甲統一02購01
711898,中美晶統一02購02
711901,茂達統一01購01
711902,緯軟統一02購01
711903,優群統一01購01
711904,環球晶統一01購02
711905,環球晶統一02購01
711906,穩懋統一01購04
711909,鈊象元富06購01
711910,大學光兆豐01購01
711911,原相兆豐01購01
711916,弘塑元大01購01
711919,碩禾元大01購01
711923,雙鴻元大01購02
711924,穩懋元大01購01
711927,譜瑞元大01購02
711932,神盾中信03購01
711935,力旺統一01購01
711936,中美晶統一02購03
711937,六角統一02購02
711938,威剛統一01購02
711941,網家統一02購01
711942,優群統一01購02
711943,頎邦統一01購01
711945,金居凱基01購01
711946,威剛凱基02購01
711947,群聯凱基02購01
711948,精測凱基01購02
711950,新鉅科國泰02購01
711953,精測群益01購04
711954,優群群益01購01
711955,雙鴻群益02購01
711956,信驊富邦01購02
711957,原相富邦03購01
711958,雙鴻富邦01購01
711959,久元國票01購01
711961,威剛國票01購01
711962,網家國票01購02
711963,緯軟國票01購01
711964,穩懋國票01購04
711965,鈺太國票01購01
711967,M31元富03購01
711970,精測元富03購01
711972,雙鴻兆豐01購02
711973,大田群益9C購01
711974,宇峻群益01購01
711975,宏捷科群益9C購01
711976,信驊群益9C購02
711977,威剛群益02購01
711978,雙美群益01購01
711979,力旺元大9C購03
711980,中美晶元大9C購04
711981,中美晶元大9C購05
711982,台燿元大9C購03
711983,邦特元大9C購03
711984,東洋元大01購01
711985,原相元大02購02
711986,新鉅科元大9C購02
711987,精測元大01購02
711988,環球晶元大9C購09
711989,環球晶元大9C購10
711990,雙鴻元大01購03
711991,穩懋元大01購02
711992,譜瑞元大01購03
711993,鈊象元大01購02
711994,鈊象元大9C購10
711995,金可中信9C購01
711996,群聯第一9C購01
711997,力旺永豐9C購02
711998,宏捷科永豐9C購03
711999,原相永豐9C購04
712000,雍智永豐9C購01
712001,弘塑國票01購01
712002,信驊國票01購02
712003,原相國票01購01
712004,優群國票01購01
712005,譜瑞國票01購01
712006,力旺元富9C購02
712007,信驊元富03購02
712008,環球晶元富9C購01
712009,大江兆豐01購01
712010,原相兆豐01購02
712011,博智兆豐01購01
712012,凡甲麥證01購01
712013,力旺統一01購02
712014,元太統一02購01
712015,信驊統一02購02
712016,威剛統一01購03
712017,胡連統一02購01
712018,原相統一02購01
712019,神盾統一01購01
712020,穩懋統一02購02
712021,譜瑞統一02購03
712022,信驊凱基9C購01
712023,晶焱凱基9C購01
712024,華研凱基9C購01
712025,網家凱基02購02
712026,鈊象凱基02購02
712027,力旺元大9C購04
712028,欣銓元大9C購01
712029,胡連元大9C購01
712030,茂達元大9C購02
712031,璟德元大9C購02
712032,璟德元大9C購03
712033,穩懋元大9C購09
712034,穩懋元大9C購10
712035,穩懋元大9C購11
712036,大田永豐9C購01
712037,晶焱永豐9C購02
712038,中美晶凱基9C購03
712039,太醫凱基02購01
712040,東洋凱基02購01
712041,新普凱基9C購03
712042,僑威凱基9C購01
712043,環宇凱基9C購01
712044,譜瑞麥證9C購01
712045,譜瑞統一02購04
712046,威剛群益01購03
712047,鈊象群益01購01
712048,神盾富邦9C購01
712049,鈊象兆豐9C購01
712050,頎邦兆豐9C購01
712051,元太國票01購01
712052,世界國票01購01
712053,台燿國票01購01
712054,宜鼎國票01購01
712055,雍智國票02購01
712056,頎邦國票01購01
712057,合晶群益9C購01
712058,雍智群益9C購02
