類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AE23,48876732,華頓全球旺組合基金,0,0.00%,0,0.00%,1386997,1.00%,152556,0.11%,0,0.00%,22729,0.02%,1562282,1.13%
AA2,48933261,華頓全球新星股票基金,4575926,0.74%,1657315,0.27%,12431784,2.00%,1491813,0.24%,0,0.00%,601756,0.10%,20758594,3.34%
AC23,25652470,華頓全球高收益債券基金,0,0.00%,0,0.00%,27762635,1.15%,4812190,0.20%,0,0.00%,3576412,0.15%,36151237,1.50%
AA1,10337833,康和比聯台灣紅不讓基金,686655,0.22%,1055005,0.34%,4983378,1.60%,498336,0.16%,0,0.00%,25245,0.01%,7248619,2.32%
AA1,15733973,富蘭克林華美第一富基金,11397690,0.25%,14846393,0.33%,72269184,1.60%,6775233,0.15%,0,0.00%,7657,0.00%,105296157,2.33%
AE22,21718768,富蘭克林華美全球債券組合基金,0,0.00%,0,0.00%,128628778,1.00%,15435461,0.12%,0,0.00%,3469,0.00%,144067708,1.12%
AE21,48858299,富蘭克林華美坦伯頓全球股票組合基金,0,0.00%,0,0.00%,24383430,0.92%,3724234,0.14%,0,0.00%,1879,0.00%,28109543,1.06%
AA2,48997270,富蘭克林華美新世界股票基金,8161701,0.83%,1590871,0.16%,19644471,2.00%,2750231,0.28%,0,0.00%,82766,0.01%,32230040,3.28%
AA2,25515602,富蘭克林華美中華基金,10573016,0.64%,1771201,0.11%,29773442,1.80%,4300622,0.26%,0,0.00%,1163,0.00%,46419444,2.81%
AE21,25687668,富蘭克林華美新興趨勢傘型基金之天然資源組合基金,66138,0.01%,0,0.00%,6811408,0.61%,851416,0.08%,0,0.00%,1796,0.00%,7730758,0.70%
AE22,25687674,富蘭克林華美新興趨勢傘型基金,0,0.00%,0,0.00%,18054738,0.51%,2166570,0.06%,0,0.00%,309,0.00%,20221617,0.57%
AE21,25687689,富蘭克林華美新興趨勢傘型基金之新興市場股票組合基金,206976,0.02%,66426,0.01%,5338322,0.58%,707002,0.08%,0,0.00%,1181,0.00%,6319907,0.68%
AA1,81588536,台灣工銀大眾基金,6877822,1.53%,7469757,1.66%,6897153,1.54%,673609,0.15%,0,0.00%,330,0.00%,21918671,4.88%
AD1,73987460,台灣工銀大眾債券基金,0,0.00%,0,0.00%,32598968,0.17%,9587933,0.05%,0,0.00%,400920,0.00%,42587821,0.22%
AD1,19341387,台灣工銀1699債券基金,0,0.00%,0,0.00%,18966307,0.11%,10480197,0.06%,0,0.00%,759823,0.00%,30206327,0.18%
AA1,17602821,台灣工銀2000高科技基金,20281237,1.27%,22881120,1.43%,25589654,1.60%,2399024,0.15%,0,0.00%,410,0.00%,71151445,4.45%
AA1,80894446,台灣工銀中國通基金,8767909,0.90%,9886203,1.01%,15643724,1.60%,1466597,0.15%,0,0.00%,330,0.00%,35764763,3.66%
AB1,99022815,台灣工銀金鑽平衡基金,853913,0.46%,755020,0.41%,2236689,1.20%,223667,0.12%,0,0.00%,16167,0.01%,4085456,2.19%
AA1,29222213,台新台新基金,1642001,0.69%,1942566,0.81%,3834505,1.60%,359499,0.15%,0,0.00%,190,0.00%,7778761,3.25%
AD1,99949293,台新真吉利基金,0,0.00%,0,0.00%,31429641,0.22%,7285891,0.05%,0,0.00%,332166,0.00%,39047698,0.27%
AE23,21709888,台灣工銀全球增長組合基金,64080,0.04%,302,0.00%,1721525,0.99%,245243,0.14%,0,0.00%,240,0.00%,2031390,1.16%
AB1,21719942,台新高股息平衡基金,1659741,0.81%,1789858,0.87%,2458014,1.20%,245805,0.12%,0,0.00%,5244,0.00%,6158662,3.01%
AG,48753605,台灣工銀北美收益資產化基金,1152903,0.40%,8331,0.00%,4363962,1.50%,756421,0.26%,0,0.00%,218,0.00%,6281835,2.16%
AE23,48759262,台新全球ETF組合基金,3303700,1.72%,103724,0.05%,2198982,1.14%,288378,0.15%,0,0.00%,7260,0.00%,5902044,3.07%
AA1,48801228,台灣工銀新台灣基金,4990964,1.32%,5511555,1.46%,6031300,1.60%,567583,0.15%,0,0.00%,350,0.00%,17101752,4.52%
AA1,48858663,台新主流基金,3574409,1.18%,4091875,1.35%,4833172,1.60%,453115,0.15%,0,0.00%,240,0.00%,12952811,4.29%
AC21,48870809,台灣工銀亞美短期債券基金,74701,0.01%,0,0.00%,3361450,0.60%,784354,0.14%,0,0.00%,15727,0.00%,4236232,0.76%
AB2,48948898,台灣工銀全球多元策略入息平衡基金,778776,0.49%,489877,0.31%,2544006,1.60%,381599,0.24%,0,0.00%,39056,0.02%,4233314,2.67%
AA2,10313190,台新大中華基金,1515441,0.91%,1311433,0.79%,2993352,1.80%,432376,0.26%,0,0.00%,6774,0.00%,6259376,3.76%
AA2,10335722,台灣工銀中印越概念基金,1511384,0.74%,878841,0.43%,4098967,2.00%,533648,0.26%,0,0.00%,4825,0.00%,7027665,3.43%
AA2,25691213,台新中國精選中小基金,9525819,0.40%,6267712,0.26%,17583807,0.73%,2539879,0.11%,0,0.00%,4542,0.00%,35921759,1.50%
