類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AE22,48746041,永豐麥哲倫全球債券組合基金,138543,0.03%,355,0.00%,2737019,0.65%,502497,0.12%,0,0.00%,207190,0.05%,3585604,0.86%
AE22,48804668,永豐全球債券組合基金,634192,0.04%,10784,0.00%,13637121,0.80%,2045567,0.12%,0,0.00%,2001722,0.12%,18329386,1.08%
AE23,48837611,永豐雙核心組合基金,915393,0.07%,73834,0.01%,13869779,0.99%,1828240,0.13%,0,0.00%,3179517,0.23%,19866763,1.42%
AA2,48890039,永豐主流品牌基金,6093289,0.20%,0,0.00%,60144074,2.01%,7818733,0.26%,0,0.00%,12262564,0.41%,86318660,2.88%
AA2,10307606,永豐環球趨勢資源基金,5856401,0.32%,65438,0.00%,22368324,1.23%,3019725,0.17%,0,0.00%,478373,0.03%,31788261,1.75%
AC11,83863018,富鼎益利信基金,0,0.00%,0,0.00%,2050153,0.09%,1736429,0.08%,0,0.00%,3233211,0.15%,7019793,0.32%
AA1,17141187,富鼎半導體科技基金,12356151,1.45%,13519950,1.59%,13671952,1.60%,1281746,0.15%,0,0.00%,1111,0.00%,40830910,4.79%
AA1,17601891,富鼎大三元基金,6641525,1.78%,7034673,1.89%,5968416,1.60%,559535,0.15%,0,0.00%,113691,0.03%,20317840,5.46%
AB1,18038078,富鼎精穩基金,4176605,1.38%,4162379,1.38%,3629156,1.20%,453650,0.15%,0,0.00%,71457,0.02%,12493247,4.13%
AC11,80907786,富鼎華盈基金,0,0.00%,0,0.00%,664469,0.09%,573642,0.08%,0,0.00%,918290,0.13%,2156401,0.30%
AB2,99971528,富鼎全球永安平衡基金,2144932,1.08%,973070,0.49%,2989189,1.50%,518135,0.26%,0,0.00%,194043,0.10%,6819369,3.42%
AE22,48772011,富鼎全球固定收益組合基金,0,0.00%,0,0.00%,3835403,0.86%,584331,0.13%,0,0.00%,158890,0.04%,4578624,1.02%
AA1,48809501,富鼎台灣優勢基金,9436777,2.02%,9782053,2.10%,10183693,2.18%,700513,0.15%,0,0.00%,95471,0.02%,30198507,6.47%
AA2,48862809,富鼎東方精選基金,18417780,1.87%,8627150,0.88%,17931835,1.82%,2590153,0.26%,0,0.00%,2819530,0.29%,50386448,5.11%
AA1,48893417,富鼎台灣活力基金,12678637,1.60%,14050875,1.77%,12710363,1.60%,1191591,0.15%,0,0.00%,152167,0.02%,40783633,5.15%
AA1,73982057,金復華金復華基金,1732233,0.77%,1581593,0.70%,3594998,1.59%,339293,0.15%,0,0.00%,300,0.00%,7248417,3.20%
AC11,83863973,金復華萬利債券基金,0,0.00%,0,0.00%,10287457,0.10%,5143739,0.05%,0,0.00%,3335,0.00%,15434531,0.15%
AA1,17144889,金復華雙響炮基金,1445947,0.62%,1268492,0.54%,3693087,1.57%,352606,0.15%,0,0.00%,280,0.00%,6760412,2.88%
AB1,99032356,金復華經典平衡基金,1109438,0.51%,1016361,0.47%,2525932,1.16%,260219,0.12%,0,0.00%,2080,0.00%,4914030,2.27%
AE22,48789982,金復華全球債券組合基金,0,0.00%,0,0.00%,10263704,0.95%,1410150,0.13%,0,0.00%,230,0.00%,11674084,1.08%
AA2,48916256,金復華精選中華基金,21855401,1.11%,5315149,0.27%,35587330,1.80%,4943291,0.25%,0,0.00%,73667,0.00%,67774838,3.43%
AC11,17142502,傳山永利債券基金,0,0.00%,0,0.00%,1183736,0.30%,315671,0.08%,0,0.00%,943061,0.24%,2442468,0.62%
AA1,18031960,傳山高科技基金,16491339,5.25%,17689544,5.63%,4985569,1.59%,471962,0.15%,0,0.00%,7884,0.00%,39646298,12.62%
AA1,19330712,犇華寶利基金,3851674,1.40%,3983995,1.45%,8316403,3.03%,779652,0.28%,0,0.00%,915228,0.33%,17846952,6.50%
AC11,17141530,犇華寶元基金,0,0.00%,0,0.00%,2066637,0.10%,1653308,0.08%,0,0.00%,1630,0.00%,3721575,0.18%
AA1,18040665,犇華高科技基金,4688051,1.26%,4914871,1.33%,11969222,3.23%,1122114,0.30%,0,0.00%,818853,0.22%,23513111,6.34%
AA2,48878680,犇華亞太領航基金,2750923,0.43%,906982,0.14%,11130120,1.75%,1653607,0.26%,0,0.00%,24128,0.00%,16465760,2.59%
AA1,988316,安泰ING台灣運籌基金,4782358,0.41%,4495528,0.38%,17670280,1.50%,2356032,0.20%,0,0.00%,200490,0.02%,29504688,2.51%
AA1,968493,安泰ING鴻運基金,5097434,0.61%,5792696,0.70%,12487353,1.50%,1664977,0.20%,0,0.00%,200360,0.02%,25242820,3.04%
AA2,1021518,安泰ING環球基金,1337457,0.28%,318502,0.07%,7246089,1.50%,1802246,0.37%,0,0.00%,225327,0.05%,10929621,2.27%
AB1,971103,安泰ING鴻利基金,1504074,0.31%,1690322,0.35%,8726378,1.79%,1141133,0.23%,0,0.00%,249491,0.05%,13311398,2.73%
AC11,1013051,安泰ING鴻揚債券基金,0,0.00%,0,0.00%,52084167,0.26%,16186915,0.08%,0,0.00%,136620,0.00%,68407702,0.34%
AA1,1031564,安泰ING積極成長基金,3023155,0.62%,3215652,0.66%,7284994,1.50%,728502,0.15%,0,0.00%,210840,0.04%,14463143,2.98%
AA2,92017008,安泰ING新馬基金,8335694,0.39%,525257,0.02%,32216770,1.50%,5154690,0.24%,0,0.00%,48337,0.00%,46280748,2.16%
AC11,92024520,安泰ING債券基金,0,0.00%,0,0.00%,89075406,0.25%,28024120,0.08%,0,0.00%,18567,0.00%,117118093,0.33%
AA2,97982106,安泰ING日本基金,2127781,0.26%,0,0.00%,13338532,1.60%,2000775,0.24%,0,0.00%,0,0.00%,17467088,2.10%
AA2,20089404,安泰ING泰國基金,13234615,0.54%,1111643,0.05%,39239373,1.60%,5885906,0.24%,0,0.00%,0,0.00%,59471537,2.43%
AA1,19330754,安泰ING優質基金,16207414,0.48%,17111176,0.51%,50832341,1.50%,4744381,0.14%,0,0.00%,2486,0.00%,88897798,2.63%
AA1,17146752,安泰ING成長基金,4261677,0.61%,4566368,0.66%,11127434,1.60%,973659,0.14%,0,0.00%,460,0.00%,20929598,3.01%
AA1,17600534,安泰ING高科技基金,7113055,0.58%,7812206,0.63%,19778287,1.60%,1854205,0.15%,0,0.00%,310,0.00%,36558063,2.96%
AB1,17602250,安泰ING平衡基金,5880995,0.57%,6536442,0.63%,12490908,1.20%,1249076,0.12%,0,0.00%,830,0.00%,26158251,2.52%
AA1,18037937,安泰INGｅ科技基金,10244595,0.50%,11397664,0.55%,32948125,1.60%,3088903,0.15%,0,0.00%,2860,0.00%,57682147,2.81%
AC11,18479285,安泰ING精選債券基金,0,0.00%,0,0.00%,26019234,0.25%,8326166,0.08%,0,0.00%,54367,0.00%,34399767,0.33%
AA1,18488469,安泰ING中小基金,21011358,0.55%,24502733,0.64%,61598691,1.60%,5774961,0.15%,0,0.00%,690,0.00%,112888433,2.94%
AA2,14697373,安泰ING全球品牌基金,4335833,0.40%,377027,0.04%,24874038,2.31%,4077995,0.38%,0,0.00%,174992,0.02%,33839885,3.14%
AA2,94988015,安泰ING全球高股息基金,4667859,0.28%,847454,0.05%,30147446,1.80%,5024573,0.30%,0,0.00%,132554,0.01%,40819886,2.44%
AE22,99035229,安泰ING鑫全球債券組合基金,0,0.00%,0,0.00%,10811075,0.98%,1327277,0.12%,0,0.00%,2460,0.00%,12140812,1.10%
AB2,99035620,安泰ING全球安穩平衡基金,323559,0.07%,97046,0.02%,5927641,1.30%,1185533,0.26%,0,0.00%,1942,0.00%,7535721,1.65%
AE23,99364447,安泰ING鑫平衡組合基金,0,0.00%,0,0.00%,9971840,0.84%,1184485,0.10%,0,0.00%,122542,0.01%,11278867,0.95%
AA1,99973878,安泰ING台灣高股息基金,23961404,0.75%,24826333,0.77%,51425490,1.60%,4821135,0.15%,0,0.00%,4077,0.00%,105038439,3.27%
AA2,99975165,安泰ING歐洲高股息基金,8576031,0.49%,2576274,0.15%,31655157,1.81%,5275866,0.30%,0,0.00%,2992,0.00%,48086320,2.74%
AG,21758780,安泰ING全球不動產證券化基金,2593481,0.19%,491482,0.04%,22459340,1.60%,3509254,0.25%,0,0.00%,5147,0.00%,29058704,2.08%
AE21,48693179,安泰ING鑫全球安穩組合基金,0,0.00%,0,0.00%,5093130,0.90%,678324,0.12%,0,0.00%,4299,0.00%,5775753,1.02%
AE21,48693190,安泰ING鑫全球成長組合基金,0,0.00%,0,0.00%,6079708,0.75%,970004,0.12%,0,0.00%,3203,0.00%,7052915,0.88%
AA2,48745964,安泰ING亞太高股息基金,33240431,0.43%,17239208,0.22%,141077873,1.81%,23512982,0.30%,0,0.00%,1380946,0.02%,216451440,2.77%
AA2,48844514,安泰ING全球生技醫療基金,10683311,0.26%,327735,0.01%,74353327,1.80%,12392226,0.30%,0,0.00%,10875,0.00%,97767474,2.37%
AG,48948314,安泰ING歐洲不動產證券化基金,8062228,0.46%,2607062,0.15%,31474462,1.81%,4371453,0.25%,0,0.00%,4166,0.00%,46519371,2.67%
AA2,48968900,安泰ING全球氣候變遷基金,15578375,0.42%,2829017,0.08%,71569695,1.91%,8946212,0.24%,0,0.00%,12587,0.00%,98935886,2.64%
AA2,10306986,安泰ING中東非洲基金,7402949,0.41%,823943,0.05%,20043633,1.12%,4209166,0.24%,0,0.00%,28814,0.00%,32508505,1.82%
AA2,10306992,安泰ING大俄羅斯基金,7104565,0.25%,180516,0.01%,28629251,1.01%,5089637,0.18%,0,0.00%,26451,0.00%,41030420,1.45%
AA2,10307015,安泰ING韓國基金,1369598,0.29%,657034,0.14%,4796101,1.01%,666126,0.14%,0,0.00%,7340,0.00%,7496199,1.58%
AC11,17144332,聯邦債券基金,0,0.00%,0,0.00%,23189506,0.22%,6324416,0.06%,0,0.00%,23058298,0.22%,52572220,0.50%
AA1,17597236,聯邦精選科技基金,3179277,1.27%,3428312,1.37%,3910822,1.56%,375896,0.15%,0,0.00%,53868,0.02%,10948175,4.38%
AA1,18496290,聯邦中國龍基金,3339003,1.26%,3504802,1.33%,4131203,1.57%,396627,0.15%,0,0.00%,50305,0.02%,11421940,4.33%
AE22,13984587,聯邦優勢策略全球債券組合基金,0,0.00%,0,0.00%,5849508,0.91%,841344,0.13%,0,0.00%,45963,0.01%,6736815,1.04%
AA1,14693572,聯邦台灣創新基金,2817438,1.31%,2941952,1.37%,3319377,1.54%,323158,0.15%,0,0.00%,42614,0.02%,9444539,4.39%
AB1,98669575,聯邦計量平衡基金,928937,0.33%,816525,0.29%,2743740,0.97%,284288,0.10%,0,0.00%,122479,0.04%,4895969,1.72%
AA1,17597600,台壽保阿波羅基金,2588169,0.53%,2758480,0.56%,7880372,1.60%,738781,0.15%,0,0.00%,430,0.00%,13966232,2.84%
AC11,18035966,台壽保所羅門債券基金,0,0.00%,0,0.00%,12275128,0.23%,4301458,0.08%,0,0.00%,8368,0.00%,16584954,0.31%
AC11,18489951,台壽保美邦債券基金,0,0.00%,0,0.00%,1681589,0.29%,461933,0.08%,0,0.00%,531,0.00%,2144053,0.36%
AE23,99645003,台壽保閣來寶全球組合基金,0,0.00%,0,0.00%,2409010,0.96%,325378,0.13%,0,0.00%,28894,0.01%,2763282,1.10%
AG,48925184,台壽保亞太不動產化基金,1694467,0.28%,49586,0.01%,10590901,1.76%,1504141,0.25%,0,0.00%,10491,0.00%,13849586,2.30%
AA1,10341251,台壽保台灣新趨勢基金,564342,0.38%,342905,0.23%,2388480,1.60%,238863,0.16%,0,0.00%,2170,0.00%,3536760,2.37%
AA1,17604124,德盛台灣大壩基金,14238888,0.97%,17803669,1.21%,23627513,1.60%,2215080,0.15%,0,0.00%,260,0.00%,57885410,3.93%
AC11,18033003,德盛債券大壩基金,0,0.00%,0,0.00%,34193523,0.30%,9118283,0.08%,0,0.00%,2501,0.00%,43314307,0.38%
AA1,18480065,德盛科技大壩基金,13163681,1.29%,16574945,1.62%,16405539,1.60%,1538032,0.15%,0,0.00%,785,0.00%,47682982,4.66%
AA2,14693593,德盛全球生技大壩基金,12023844,0.64%,940323,0.05%,33810791,1.80%,5071615,0.27%,0,0.00%,839489,0.04%,52686062,2.81%
AC21,98669250,德盛安聯全球債券基金,114094,0.02%,0,0.00%,5810152,1.01%,917543,0.16%,0,0.00%,22687,0.00%,6864476,1.20%
AA2,99337168,德盛安聯亞洲動態策略基金,2729622,0.57%,1317698,0.28%,8626148,1.81%,1245997,0.26%,0,0.00%,124930,0.03%,14044395,2.94%
AA2,99978472,德盛安聯全球新興市場基金,21419455,0.37%,9423391,0.16%,103184859,1.81%,14904483,0.26%,0,0.00%,9904844,0.17%,158837032,2.78%
AB2,48675448,德盛安聯目標傘型基金之目標2015基金,1256328,0.15%,277401,0.03%,11763047,1.40%,2016517,0.24%,0,0.00%,134926,0.02%,15448219,1.84%
AB2,48675453,德盛安聯目標傘型基金之目標2020基金,1303481,0.17%,295418,0.04%,11632418,1.50%,1938733,0.25%,0,0.00%,16342,0.00%,15186392,1.96%
AA2,48675469,德盛安聯目標傘型基金之目標2030基金,1456442,0.21%,264686,0.04%,12077268,1.70%,1847112,0.26%,0,0.00%,234460,0.03%,15879968,2.24%
AB2,48738909,德盛安聯全球計量平衡基金,12498332,0.25%,5103298,0.10%,74834402,1.50%,11973504,0.24%,0,0.00%,11173,0.00%,104420709,2.10%
AA2,48806595,德盛安聯全球綠能趨勢基金,58989491,0.16%,7058520,0.02%,675317470,1.80%,90042322,0.24%,0,0.00%,32904488,0.09%,864312291,2.31%
AB2,48865952,德盛安聯多元計量平衡基金,6584717,0.27%,2530691,0.10%,36291074,1.50%,6048520,0.25%,0,0.00%,97660,0.00%,51552662,2.14%
AA2,48937267,德盛安聯全球人口趨勢基金,23748462,0.49%,12200466,0.25%,86897265,1.81%,10620775,0.22%,0,0.00%,196371,0.00%,133663339,2.78%
AA2,48981946,德盛安聯全球農金趨勢基金,29134956,0.37%,7154951,0.09%,124767994,1.60%,16635729,0.21%,0,0.00%,645596,0.01%,178339226,2.28%
AA1,48997911,德盛安聯台灣智慧趨勢基金,5090827,0.50%,4929643,0.48%,11243266,1.11%,1054054,0.10%,0,0.00%,270,0.00%,22318060,2.19%
AE22,10350645,德盛安聯四季回報債券組合基金,265857,0.02%,105,0.00%,2441160,0.17%,353011,0.02%,0,0.00%,6770,0.00%,3066903,0.22%
AA1,1031874,國泰小龍基金,15603572,0.16%,17223678,0.18%,118958910,1.25%,11895897,0.12%,0,0.00%,895684,0.01%,164577741,1.73%
AA1,17612497,國泰國泰基金,15230491,0.39%,15768207,0.40%,62757787,1.60%,5883537,0.15%,0,0.00%,297385,0.01%,99937407,2.55%
AC11,18034853,國泰債券基金,0,0.00%,0,0.00%,113198235,0.30%,26412927,0.07%,0,0.00%,57155594,0.15%,196766756,0.52%
AA1,18043059,國泰中小成長基金,7440880,0.12%,6701365,0.11%,97959547,1.60%,9183702,0.15%,0,0.00%,560872,0.01%,121846366,1.99%
AB1,18494624,國泰平衡基金,1198521,0.21%,1285736,0.22%,6900680,1.20%,690075,0.12%,0,0.00%,65706,0.01%,10140718,1.76%
AA1,19291128,國泰大中華基金,18545427,0.17%,20515252,0.19%,174390579,1.60%,16349113,0.15%,0,0.00%,372299,0.00%,230172670,2.11%
AA1,14705562,國泰科技生化基金,5421933,0.18%,5572767,0.19%,48030548,1.60%,4502863,0.15%,0,0.00%,159406,0.01%,63687517,2.12%
AB2,98763972,國泰全球雙利基金,701811,0.22%,65579,0.02%,4690395,1.50%,812990,0.26%,0,0.00%,210916,0.07%,6481691,2.07%
AC21,99041658,國泰全球債券基金,0,0.00%,0,0.00%,10016915,1.00%,1502526,0.15%,0,0.00%,147850,0.01%,11667291,1.16%
AB1,99611046,國泰精選平衡基金,983606,0.22%,1116634,0.25%,5396106,1.20%,539609,0.12%,0,0.00%,99335,0.02%,8135290,1.81%
AB1,99960141,國泰豐利平衡基金,1049065,0.21%,1208734,0.24%,6121228,1.20%,612124,0.12%,0,0.00%,62266,0.01%,9053417,1.77%
AE23,48681477,國泰全球穩健組合基金,0,0.00%,0,0.00%,12237130,0.63%,2332548,0.12%,0,0.00%,6022,0.00%,14575700,0.75%
AE22,48681498,國泰全球保守組合基金,190917,0.01%,1146,0.00%,8397062,0.42%,2214737,0.11%,0,0.00%,1011967,0.05%,11815829,0.59%
AE21,48681504,國泰全球積極組合基金,283333,0.01%,0,0.00%,20544433,0.92%,2917525,0.13%,0,0.00%,11103,0.00%,23756394,1.06%
AD2,48780292,國泰全球貨幣市場基金,0,0.00%,0,0.00%,24903876,0.50%,5976934,0.12%,0,0.00%,1344948,0.03%,32225758,0.65%
AA2,48832881,國泰全球基礎建設基金,6540451,0.07%,530477,0.01%,142109607,1.60%,23092820,0.26%,0,0.00%,17548973,0.20%,189822328,2.14%
AA1,48948623,國泰台灣計量基金,18759258,0.68%,23383804,0.85%,44204684,1.60%,4144192,0.15%,0,0.00%,31742,0.00%,90523680,3.28%
AA2,48973191,國泰全球環保趨勢基金,9897386,0.48%,46886,0.00%,26402985,1.28%,3795432,0.18%,0,0.00%,6832062,0.33%,46974751,2.28%
AA2,10333787,國泰全球娛樂基金,1628316,0.23%,37043,0.01%,4246713,0.61%,610459,0.09%,0,0.00%,752009,0.11%,7274540,1.05%
AA1,13984165,富達台灣成長基金,7281284,0.34%,7089599,0.33%,33879963,1.60%,3176252,0.15%,0,0.00%,430,0.00%,51427528,2.43%
AE23,99992354,富達卓越領航全球組合基金,0,0.00%,0,0.00%,7901586,0.70%,1354550,0.12%,0,0.00%,9490,0.00%,9265626,0.82%
AE23,48820610,富達動力領航組合基金,0,0.00%,0,0.00%,8774872,0.69%,1504270,0.12%,0,0.00%,1030,0.00%,10280172,0.81%
AA1,18499732,德銀遠東DWS台灣旗艦基金,3250152,0.64%,3370617,0.67%,8093089,1.60%,758720,0.15%,0,0.00%,17470,0.00%,15490048,3.07%
AC11,13999821,德銀遠東DWS台灣債券基金,0,0.00%,0,0.00%,8271920,0.18%,2303438,0.05%,0,0.00%,9260039,0.20%,19835397,0.43%
AA1,14545897,德銀遠東DWS科技基金,1370570,0.41%,1448642,0.43%,5405557,1.60%,506776,0.15%,0,0.00%,11138,0.00%,8742683,2.59%
AA2,99632577,德銀遠東DWS全球原物料能源基金,11555258,0.32%,6979288,0.19%,65441562,1.80%,9452670,0.26%,0,0.00%,17710353,0.49%,111139131,3.06%
AA1,10342250,德銀遠東DWS台灣精選主題,2019362,0.19%,656904,0.06%,6551066,0.62%,614161,0.06%,0,0.00%,166263,0.02%,10007756,0.95%
AA1,13539952,凱基開創基金,7755394,1.99%,8322535,2.13%,4708578,1.21%,649670,0.17%,0,0.00%,190,0.00%,21436367,5.49%
AC11,14703038,凱基凱旋基金,0,0.00%,0,0.00%,3306304,0.12%,2204204,0.08%,0,0.00%,9848,0.00%,5520356,0.20%
AA2,48882220,凱基台商天下基金,25933123,1.11%,25024183,1.07%,42145319,1.80%,5857423,0.25%,0,0.00%,65970,0.00%,99026018,4.24%
AA1,48944204,凱基台灣電利基金,10010269,1.52%,11291106,1.71%,10600614,1.61%,993802,0.15%,0,0.00%,248,0.00%,32896039,4.98%
AA2,48997927,凱基亞洲四金磚基金,3259509,0.44%,2458500,0.34%,9926404,1.35%,1645767,0.22%,0,0.00%,283482,0.04%,17573662,2.40%
AC11,14553777,施羅德新紀元債券基金,0,0.00%,0,0.00%,15691541,0.20%,6276621,0.08%,0,0.00%,7344,0.00%,21975506,0.28%
AE22,48779921,施羅德全球債券組合,0,0.00%,0,0.00%,4060061,1.00%,529612,0.13%,0,0.00%,119765,0.03%,4709438,1.16%
AA1,48948834,施羅德樂活中小基金,9899932,1.86%,10655131,2.01%,8525348,1.61%,799244,0.15%,0,0.00%,343786,0.06%,30223441,5.69%
AA1,14694495,華頓台灣基金,2735913,0.68%,2958571,0.73%,6464678,1.60%,606063,0.15%,0,0.00%,116770,0.03%,12881995,3.19%
AC11,15566790,華頓平安基金,0,0.00%,0,0.00%,3569647,0.12%,2379781,0.08%,0,0.00%,1990,0.00%,5951418,0.20%
AA1,80892778,華頓中小型基金,19487099,0.88%,22260005,1.01%,35329420,1.60%,3312136,0.15%,0,0.00%,82016,0.00%,80470676,3.65%
AA2,48712112,華頓全球黑鑽油源高息基金,5628613,1.04%,157935,0.03%,9712000,1.80%,1079114,0.20%,0,0.00%,456919,0.08%,17034581,3.16%
AA1,48731589,華頓典範科技基金,11136747,0.44%,12685847,0.51%,40076828,1.60%,3757211,0.15%,0,0.00%,193424,0.01%,67850057,2.71%
AA2,48842261,華頓全球時尚精品基金,3395456,0.37%,47768,0.01%,16377889,1.80%,2365694,0.26%,0,0.00%,87609,0.01%,22274416,2.45%
AE23,48876732,華頓全球旺組合基金,0,0.00%,0,0.00%,2386419,1.00%,262731,0.11%,0,0.00%,54320,0.02%,2703470,1.13%
AA2,48933261,華頓全球新星股票基金,12960082,0.74%,1555443,0.09%,35187552,2.00%,4222522,0.24%,0,0.00%,1069211,0.06%,54994810,3.13%
AA1,48945169,華頓台灣金磚基金,4409533,0.65%,4944013,0.73%,10825721,1.60%,1014901,0.15%,0,0.00%,228478,0.03%,21422646,3.17%
AA1,10337833,康和比聯台灣紅不讓基金,802421,0.15%,216474,0.04%,3617914,0.67%,361791,0.07%,0,0.00%,1320,0.00%,4999920,0.93%
AA1,15733973,第一富蘭克林第一富基金,7489174,0.18%,9320202,0.23%,65601902,1.60%,6150183,0.15%,0,0.00%,16020,0.00%,88577481,2.16%
AE22,21718768,第一富蘭克林全球債券組合基金,0,0.00%,0,0.00%,118106299,0.99%,14410173,0.12%,0,0.00%,225927,0.00%,132742399,1.11%
AE21,48858299,第一富蘭克林坦伯頓全球股票組合基金,0,0.00%,0,0.00%,34426965,0.62%,4964476,0.09%,0,0.00%,6984,0.00%,39398425,0.71%
AA2,48997270,第一富蘭克林新世界股票基金,9951408,0.55%,1130214,0.06%,36073538,2.01%,5050277,0.28%,0,0.00%,83765,0.00%,52289202,2.91%
AA1,29222213,台新台新基金,5622358,2.60%,5897624,2.73%,3445459,1.59%,324406,0.15%,0,0.00%,660,0.00%,15290507,7.07%
AC11,99949293,台新真吉利基金,0,0.00%,0,0.00%,30033990,0.22%,6965094,0.05%,0,0.00%,10735,0.00%,37009819,0.27%
AB1,21719942,台新高股息平衡基金,2034812,0.86%,2221569,0.94%,2836271,1.20%,283632,0.12%,0,0.00%,5416,0.00%,7381700,3.12%
AA1,48693065,台新科技基金,6506586,1.48%,7287584,1.66%,7037275,1.60%,659755,0.15%,0,0.00%,513,0.00%,21491713,4.89%
AE23,48759262,台新全球ETF組合基金,988464,0.46%,52518,0.02%,2459219,1.15%,320770,0.15%,0,0.00%,1860,0.00%,3822831,1.79%
AA1,48858663,台新主流基金,7296559,1.14%,7810029,1.23%,10200542,1.60%,956284,0.15%,0,0.00%,355,0.00%,26263769,4.12%
AA2,10313190,台新大中華基金,2172467,0.39%,1351597,0.24%,5495519,0.99%,802724,0.14%,0,0.00%,4837,0.00%,9827144,1.77%
